18,2,2363,7,7,0,4,4,0,1,1,0,6,0,0
22,2,2364,12,12,0,5,0,4,0,1,0,0,0,0
27,1,2365,1,1,1,0,2,0,1,1,0,0,0,0
25,2,2366,1,1,2,0,4,0,1,1,0,48,0,0
5,2,2367,1,1,2,9,0,0,1,1,0,0,0,0
52,1,2368,1,1,1,5,1,0,0,1,0,0,0,0
0,2,2369,1,1,1,6,1,0,0,1,0,0,0,0
31,4,2370,5,5,4,0,4,0,1,1,0,14,0,0
8,1,2371,7,7,2,6,3,0,0,1,0,9,0,0
2,2,2372,7,7,1,6,1,0,0,11,0,0,0,1
51,1,2373,6,6,0,6,0,0,0,1,0,0,0,0
45,2,2374,0,0,1,1,1,0,0,7,0,0,0,1
34,2,2375,7,7,2,12,0,1,0,1,0,0,0,0
62,5,2376,1,1,1,11,1,0,0,1,0,39,0,0
0,2,2377,1,1,1,5,1,0,0,31,0,11,0,1
25,2,2378,1,1,2,9,0,0,1,1,0,16,0,0
34,2,2379,1,1,2,5,5,0,1,1,0,0,0,0
9,2,2380,0,0,2,5,0,0,0,1,31,0,0,0
0,1,2381,1,1,1,5,2,1,1,1,0,38,24,1
1,3,2382,3,3,1,10,1,0,0,1,0,0,0,1
27,2,2383,0,0,0,3,0,0,1,1,0,0,0,0
10,2,2384,7,7,1,10,5,0,1,1,0,0,10,1
0,6,986,0,0,1,5,1,0,0,1,19,8,0,1
31,1,2385,1,1,1,6,1,0,0,1,0,0,0,0
11,2,2386,2,2,0,7,3,0,1,1,0,14,0,0
26,5,2387,7,7,0,11,0,0,0,1,0,0,0,0
12,2,2388,12,12,4,6,0,0,0,1,0,0,0,0
62,6,2389,0,0,1,9,1,0,0,58,0,6,0,0
42,2,2390,1,1,4,2,4,0,0,1,0,0,0,0
30,2,2391,5,5,1,5,1,0,0,1,0,4,0,0
29,6,2392,0,0,1,1,1,0,0,8,0,10,0,1
32,2,2393,2,2,0,0,0,0,0,1,0,0,0,0
61,1,2394,0,0,1,1,1,0,0,1,0,33,0,0
13,2,2395,9,9,1,3,1,0,0,1,0,0,0,1
37,2,2396,1,1,1,6,1,0,0,1,0,0,0,0
54,5,2397,4,4,1,11,1,1,0,13,0,45,0,0
42,2,2398,1,1,2,0,0,0,1,1,0,0,0,0
7,1,2399,8,8,1,6,1,3,0,1,0,0,0,0
17,2,2400,5,5,2,5,4,0,1,1,0,17,0,0
35,2,2401,1,1,2,6,4,0,0,1,0,17,0,0
40,5,2402,5,5,1,11,1,0,0,1,0,39,0,0
51,2,2403,1,1,0,2,3,0,1,1,0,0,0,0
32,2,2404,2,2,0,6,3,0,0,1,0,9,0,0
2,2,2405,1,1,2,1,0,0,0,1,0,4,0,0
1,2,2406,0,0,1,7,1,0,0,12,0,0,0,1
21,5,2407,5,5,0,11,3,0,1,1,0,13,0,0
12,2,2408,5,5,1,1,1,0,0,1,0,8,0,1
28,2,2409,0,0,1,5,1,0,0,1,0,0,0,1
22,2,2410,1,1,0,12,3,1,0,1,0,0,0,0
37,2,175,5,5,0,0,0,0,1,1,0,0,0,0
8,1,2411,0,0,3,1,0,0,0,1,11,8,0,0
52,2,2412,11,11,2,9,0,0,1,1,0,0,7,0
7,2,2413,1,1,2,6,4,0,1,1,0,4,0,0
43,2,2414,8,8,1,7,1,0,0,1,0,0,0,0
28,1,2415,1,1,6,6,0,0,0,1,0,16,0,1
21,5,2416,5,5,0,11,3,0,0,1,0,0,0,0
19,1,2417,10,10,1,5,1,0,0,1,0,13,0,0
14,1,2418,1,1,0,6,0,0,0,1,0,3,0,1
8,2,2419,6,6,1,6,0,2,0,1,0,4,0,1
9,2,2420,1,1,2,12,0,1,0,1,0,7,0,0
44,2,2421,5,5,0,0,0,0,1,1,0,40,0,0
33,2,2422,0,0,1,0,1,2,0,1,0,0,4,1
33,5,2423,1,1,1,11,1,0,0,59,0,0,4,0
31,2,2424,5,5,1,7,1,0,0,1,0,3,0,1
37,2,2425,2,2,0,2,5,1,0,1,0,0,0,0
15,2,2426,15,15,1,4,2,0,1,1,0,0,0,0
49,2,2427,0,0,1,1,1,0,0,3,0,8,0,1
4,2,2428,1,1,0,4,3,1,1,1,0,0,4,0
18,2,2429,0,0,1,6,1,0,0,1,0,0,0,0
35,1,2430,5,5,1,6,1,0,0,1,0,8,0,1
17,5,2077,3,3,0,11,0,0,1,1,0,0,0,0
34,2,2431,7,7,1,6,1,0,0,1,0,0,0,0
7,2,2432,7,7,4,4,4,0,1,1,0,7,0,0
55,2,2161,8,8,1,9,1,0,0,1,0,0,0,0
16,2,2433,7,7,2,9,0,0,0,1,0,0,0,0
30,4,2434,1,1,2,3,4,2,1,1,0,0,0,0
14,2,2435,0,0,0,1,5,0,1,1,16,3,0,0
33,1,2436,0,0,1,1,1,0,0,1,0,6,0,0
6,3,2437,3,3,0,1,0,0,0,1,0,23,0,1
26,2,2438,5,5,0,4,0,0,1,1,0,13,0,0
22,2,2439,5,5,0,4,0,0,1,1,0,13,0,0
32,4,2440,15,15,0,12,3,0,0,1,0,0,0,0
37,2,2441,5,5,0,5,0,1,0,1,0,0,0,0
14,1,2442,1,1,1,6,1,0,0,1,0,4,0,0
2,2,2443,5,5,2,0,4,0,1,1,0,0,0,0
27,2,2444,1,1,0,0,0,0,0,1,0,0,0,0
14,2,2445,5,5,0,5,0,0,0,1,0,31,0,0
33,2,2446,1,1,1,9,1,0,0,1,0,4,0,1
37,3,2447,1,1,4,1,4,1,1,1,0,0,0,0
58,2,2448,7,7,6,0,4,0,1,1,0,39,0,0
14,2,2449,5,5,1,0,1,1,0,1,0,0,0,1
15,2,2450,5,5,3,5,0,0,0,1,0,4,0,0
17,2,2451,1,1,6,9,4,0,0,60,0,0,0,0
21,5,2452,5,5,0,11,3,0,1,1,0,7,0,0
18,2,2453,1,1,2,5,0,0,1,1,0,4,0,0
27,2,2454,5,5,1,7,1,0,0,1,0,20,0,1
51,2,2455,5,5,0,0,3,2,1,1,0,7,0,0
19,4,2456,7,7,2,0,0,0,1,1,0,0,0,0
16,2,2457,9,9,3,3,0,0,1,1,0,0,4,0
22,2,2458,5,5,0,4,3,0,1,1,0,0,0,0
30,2,2459,1,1,1,8,1,0,0,1,0,0,0,0
49,2,2460,5,5,1,5,1,0,0,1,0,0,0,0
37,2,2461,1,1,0,0,4,4,1,1,0,0,0,0
35,2,2462,1,1,1,1,1,0,0,1,0,0,0,0
15,2,2463,5,5,0,8,3,0,0,1,0,8,0,0
42,2,2464,0,0,1,5,1,0,0,1,0,4,0,1
24,4,2465,5,5,0,3,0,0,1,1,0,49,0,0
50,0,2466,9,9,1,3,1,2,0,10,0,0,3,0
16,2,2467,5,5,1,0,2,0,1,10,0,12,0,0
0,2,2468,7,7,1,0,2,0,1,1,0,9,0,1
13,2,2469,4,4,0,9,4,1,1,1,0,0,22,0
34,2,2470,1,1,2,1,0,0,0,1,0,3,0,0
17,3,2471,1,1,0,0,4,0,1,1,0,9,0,0
21,2,2472,5,5,0,5,3,1,0,1,0,6,0,0
27,2,862,1,1,1,0,1,0,0,1,0,0,0,0
3,5,2473,1,1,1,11,1,0,0,1,0,0,0,0
27,0,2474,3,3,0,3,0,0,0,1,0,1,0,0
31,1,2475,1,1,0,8,3,0,0,1,0,31,0,0
20,6,2476,5,5,1,1,1,0,0,8,0,4,0,1
17,5,2477,1,1,1,11,1,0,0,1,0,0,0,1
26,5,2478,5,5,0,11,0,0,1,1,0,6,0,0
14,2,2479,4,4,4,6,0,0,0,1,0,0,4,0
20,2,2480,2,2,2,9,0,0,1,1,0,0,0,0
14,2,2481,0,0,1,3,1,0,0,8,0,4,0,1
21,2,2482,12,12,0,5,4,1,1,1,0,0,0,0
12,6,816,1,1,1,5,1,0,0,1,0,31,0,1
25,2,2483,1,1,2,0,4,0,1,1,0,10,0,0
38,5,2484,3,3,1,11,1,1,0,1,0,0,0,1
33,2,1764,1,1,1,7,1,0,0,1,0,13,0,0
7,2,1905,1,1,1,7,1,0,0,1,0,8,0,1
13,2,2485,13,13,3,9,4,0,1,1,0,0,24,0
4,2,2486,12,12,1,6,1,0,0,1,0,4,0,0
30,2,2487,0,0,1,1,1,0,0,12,0,4,0,1
28,2,2488,13,13,2,6,4,0,0,1,0,0,23,0
49,2,2489,1,1,2,0,0,0,1,1,0,0,0,0
51,5,2490,2,2,0,11,0,0,1,1,0,7,11,0
35,2,2491,0,0,1,3,1,2,0,1,0,3,4,0
39,2,2492,5,5,1,1,1,0,0,1,0,4,0,1
34,2,2493,0,0,1,6,1,0,0,1,0,3,0,1
1,2,2494,1,1,2,0,5,2,1,1,0,0,13,0
39,2,2495,5,5,3,6,0,0,0,1,0,0,4,0
56,1,2496,1,1,0,9,0,0,0,61,0,9,0,0
0,2,2497,3,3,0,1,0,1,0,24,0,10,0,1
38,5,2498,1,1,6,11,4,0,0,1,0,66,0,0
18,2,2499,6,6,2,2,4,0,1,1,0,27,0,0
11,2,2500,12,12,0,6,3,1,1,1,0,0,0,0
5,2,2501,7,7,2,3,0,0,1,24,0,3,0,1
30,2,2502,1,1,1,7,1,0,0,1,0,4,0,1
52,2,2503,6,6,1,0,1,0,0,1,0,7,0,1
12,2,2504,0,0,0,0,0,0,0,1,0,16,0,0
20,3,2505,1,1,1,7,1,3,0,1,0,0,0,0
23,0,2506,7,7,2,10,4,0,1,1,0,0,0,0
27,2,1954,1,1,2,1,0,0,1,1,0,3,0,1
32,2,2507,12,12,0,2,3,0,0,1,0,69,0,0
8,2,2508,1,1,1,4,1,4,0,1,0,0,0,0
26,5,2509,5,5,0,11,3,0,0,1,0,4,0,0
23,2,980,0,0,1,1,1,0,0,1,12,16,0,1
11,2,2510,5,5,0,4,0,0,1,1,0,0,0,0
23,0,2511,5,5,1,1,1,0,0,1,0,0,0,0
32,2,2512,2,2,0,5,5,3,1,1,0,13,0,0
15,2,2091,1,1,1,7,1,1,0,1,0,6,0,0
8,0,2513,1,1,1,5,1,0,0,1,0,0,0,0
21,2,2514,1,1,0,9,5,0,0,1,0,3,0,0
30,2,2515,0,0,1,1,1,0,0,1,0,0,0,1
61,2,2516,10,10,6,0,0,1,1,1,0,9,0,0
37,2,2517,11,11,0,7,0,0,0,1,0,0,5,0
11,2,2518,1,1,0,0,0,0,1,1,0,0,0,0
8,2,998,7,7,1,5,1,0,0,1,0,0,0,1
13,6,2519,1,1,1,2,1,0,0,1,0,0,0,0
30,3,2520,1,1,1,7,1,0,0,1,0,0,0,1
15,2,2521,3,3,0,5,0,0,0,1,0,9,0,0
9,2,2522,1,1,1,6,1,3,0,1,0,8,0,0
27,2,2523,0,0,0,6,0,0,1,1,0,0,0,0
9,2,2524,6,6,1,6,1,0,0,1,0,4,0,1
23,1,2525,12,12,1,6,1,0,0,1,0,20,0,0
7,3,2526,1,1,1,1,1,0,0,12,0,0,0,1
14,2,2527,7,7,2,6,0,0,0,1,0,0,0,0
12,2,2528,1,1,0,2,5,0,0,1,0,8,0,0
17,2,2529,1,1,1,6,1,0,0,1,0,3,0,0
9,3,2530,2,2,0,10,0,0,0,1,14,0,0,0
12,2,2531,0,0,1,10,1,0,0,7,0,0,0,1
13,5,2532,5,5,1,11,2,0,1,1,0,9,0,0
42,6,2533,0,0,1,5,1,0,0,1,0,8,0,1
48,5,2534,2,2,0,11,0,0,0,1,0,6,0,0
7,0,2535,3,3,1,3,1,0,0,1,0,0,0,0
26,0,2536,5,5,0,0,0,0,1,1,0,12,0,0
39,2,2537,0,0,1,1,2,0,1,1,0,0,0,1
7,5,1904,7,7,1,11,1,0,0,1,0,4,0,1
4,2,2538,11,11,0,9,0,0,1,1,0,0,4,0
37,1,2539,2,2,1,6,1,0,0,1,0,0,0,0
9,4,2540,0,0,2,3,0,0,1,1,0,4,0,0
37,6,2541,5,5,0,0,3,0,1,1,0,3,0,0
33,2,2542,7,7,1,6,1,0,0,8,0,0,0,1
21,2,2543,1,1,0,4,0,0,1,1,0,0,0,0
34,2,2544,5,5,1,6,1,0,0,1,0,0,0,0
42,1,2545,1,1,6,4,0,0,1,1,0,13,36,0
1,2,2546,8,8,1,5,1,4,0,1,0,64,24,0
12,2,2547,5,5,0,0,0,0,1,22,0,4,0,0
4,2,2548,1,1,1,0,2,0,1,1,0,0,0,0
11,2,2549,1,1,0,0,3,1,1,1,0,0,0,0
16,2,2550,3,3,3,1,0,0,0,1,0,4,0,0
14,2,2551,0,0,1,3,1,0,0,1,0,0,12,1
21,2,2552,5,5,0,0,0,2,0,1,0,0,37,0
5,2,2553,5,5,1,1,1,2,0,1,0,16,0,0
37,2,2554,0,0,0,0,5,2,1,1,0,0,38,0
32,2,2555,1,1,0,5,3,0,1,1,0,27,0,0
8,2,2556,5,5,6,0,4,0,1,1,0,0,0,0
6,2,2557,1,1,1,7,1,0,0,1,0,4,0,0
51,3,2558,10,10,1,3,1,0,0,1,0,8,16,0
25,2,2559,1,1,1,6,1,0,0,1,0,3,0,1
0,2,2560,1,1,1,6,1,1,0,1,0,0,0,0
30,2,2561,1,1,4,9,4,0,1,1,0,0,0,0
25,0,2562,7,7,2,3,4,0,1,1,0,23,0,1
13,2,2563,0,0,2,1,0,0,1,45,0,0,0,1
44,2,2564,0,0,1,5,1,0,0,1,0,20,0,1
22,2,2565,1,1,0,2,3,0,0,1,0,15,0,0
2,2,2566,11,11,1,4,1,0,0,1,0,35,5,0
5,1,2567,5,5,4,4,3,0,1,1,0,0,1,0
6,2,2568,5,5,6,1,0,0,1,1,0,0,0,1
49,2,2569,1,1,1,2,1,0,0,31,0,0,0,1
16,2,2570,13,13,0,5,3,0,0,1,0,0,0,0
2,2,2571,10,10,0,3,0,0,0,1,0,4,0,0
32,5,2572,2,2,0,11,3,0,0,1,0,26,0,0
11,2,2341,8,8,0,4,0,0,0,1,0,13,5,0
14,2,2313,1,1,1,6,1,0,0,1,0,0,0,0
57,5,2573,5,5,1,11,1,0,0,1,0,27,0,0
39,2,2574,5,5,0,0,4,0,0,1,0,0,0,0
8,2,2575,5,5,0,8,0,0,1,1,0,3,0,0
45,2,2576,5,5,6,10,4,0,1,1,0,0,0,0
51,4,2577,0,0,1,3,1,0,0,1,0,25,25,0
42,2,2578,5,5,1,3,1,0,0,1,0,0,0,0
43,4,2579,0,0,3,3,0,0,0,1,0,0,0,0
5,2,2580,1,1,1,10,1,0,0,1,0,0,0,1
65,4,2581,0,0,1,1,1,0,0,1,0,12,0,0
37,3,2582,5,5,0,0,4,1,1,1,0,0,0,0
6,2,2583,1,1,2,3,0,0,0,1,0,29,0,0
42,0,2584,3,3,1,3,1,0,0,8,0,3,0,1
9,2,629,0,0,1,7,1,0,0,1,0,18,0,0
24,5,2585,1,1,0,11,5,0,1,1,0,0,0,0
43,2,2586,4,4,1,6,1,0,0,1,0,0,0,0
45,1,2587,0,0,1,0,1,0,0,1,0,45,0,0
34,4,2588,1,1,1,4,1,0,0,1,0,0,0,0
27,2,2589,0,0,0,1,0,0,0,1,0,0,0,0
37,2,2590,5,5,1,6,1,0,0,62,0,20,0,0
33,2,1481,1,1,1,7,1,0,0,8,0,16,0,1
32,2,2591,5,5,2,4,3,0,0,1,0,12,0,0
25,2,2592,1,1,1,5,1,0,0,1,0,4,0,0
1,1,2593,1,1,2,8,0,0,0,1,0,0,0,0
13,0,2594,3,3,2,3,0,0,1,1,0,3,0,0
20,1,2595,12,12,2,5,3,0,0,1,0,0,0,0
14,2,2596,1,1,0,0,0,0,1,37,0,0,0,0
20,3,2597,0,0,1,5,1,0,0,1,0,0,0,0
32,2,2598,2,2,0,4,3,0,0,1,0,9,0,0
26,2,2599,5,5,0,4,3,0,1,1,0,13,0,0
13,2,2600,1,1,2,10,4,0,1,1,0,0,0,0
37,4,2601,1,1,1,2,5,0,0,1,0,4,0,0
7,1,2602,10,10,1,3,1,0,0,38,0,3,0,1
34,2,2603,1,1,2,5,0,0,1,1,0,6,0,0
11,2,2604,1,1,0,0,3,0,1,1,0,0,0,0
1,2,2605,5,5,1,10,1,0,0,1,0,3,0,1
21,2,2606,5,5,0,9,5,0,0,1,0,4,0,0
22,2,2607,1,1,0,4,0,0,0,1,0,0,0,0
0,2,2608,5,5,2,1,0,0,1,24,0,0,0,1
27,2,2609,2,2,0,6,3,0,0,1,0,7,0,0
60,2,2610,7,7,6,0,0,0,1,1,0,0,0,0
9,0,2611,3,3,1,3,2,0,1,1,0,9,0,1
9,2,2392,0,0,2,5,4,0,0,1,0,3,4,0
49,2,2612,0,0,2,1,0,3,0,1,0,4,0,0
0,2,2613,1,1,1,5,1,0,0,1,0,4,0,1
13,4,2614,5,5,0,0,4,3,1,63,0,7,0,0
14,2,2615,5,5,1,5,1,0,0,1,0,16,0,1
21,2,2616,2,2,0,2,3,0,0,1,0,0,5,0
51,2,2617,1,1,0,1,3,0,1,1,0,0,0,0
23,4,2618,0,0,2,3,4,0,1,64,0,4,0,1
4,2,2619,3,3,0,3,0,0,1,1,0,0,0,1
10,3,2620,0,0,0,3,0,0,0,1,0,0,0,1
12,2,2621,1,1,0,0,0,0,1,1,0,0,0,0
21,2,2622,5,5,0,4,3,0,1,1,0,13,0,0
26,2,2623,1,1,0,4,3,0,0,1,0,7,0,0
17,2,2624,1,1,1,14,5,1,1,1,0,9,0,0
57,2,2625,10,10,1,3,1,0,0,1,0,6,0,1
15,2,2626,5,5,0,4,0,0,0,26,0,17,0,0
6,6,2627,5,5,2,1,4,0,1,1,0,19,0,0
12,2,336,1,1,1,6,1,0,0,1,0,0,0,1
51,2,2628,5,5,0,3,0,0,0,1,39,0,4,0
5,4,2629,1,1,1,12,1,0,0,1,0,0,0,1
50,2,2630,1,1,2,5,5,0,1,1,0,0,0,0
5,2,2631,5,5,1,0,2,0,1,12,0,3,0,1
30,2,2632,1,1,0,1,0,0,1,1,0,0,0,0
2,2,2633,0,0,1,1,1,0,0,8,0,0,0,1
33,0,2634,1,1,1,4,1,0,0,1,0,0,0,0
9,2,2635,1,1,2,4,4,1,0,1,0,7,0,0
10,0,2636,1,1,1,0,1,0,0,1,3,0,0,0
16,2,2637,5,5,1,5,1,0,0,8,0,0,0,1
14,2,2638,1,1,1,9,1,1,0,1,0,0,0,0
28,2,2639,5,5,2,1,5,0,1,19,0,33,0,0
34,2,2640,2,2,1,9,1,0,0,1,0,0,0,0
12,2,2641,5,5,1,7,1,0,0,1,0,16,0,0
22,2,2642,4,4,0,9,3,0,1,1,0,63,36,0
33,2,2643,7,7,2,5,0,0,0,1,0,4,0,0
42,5,2644,1,1,2,11,0,0,0,1,0,9,0,0
3,1,2645,8,8,1,1,1,0,0,11,0,4,35,1
16,2,2646,0,0,1,5,1,0,0,1,0,31,0,1
59,1,2647,8,8,1,8,1,0,0,1,0,6,0,0
27,2,2648,5,5,0,4,3,0,1,1,0,0,5,0
16,4,2649,3,3,1,1,1,0,0,1,12,8,0,1
24,2,2650,1,1,0,2,3,0,0,1,0,0,0,0
13,2,2651,5,5,4,1,0,1,0,1,0,0,0,0
25,2,2094,1,1,1,1,1,0,0,1,0,4,0,1
20,5,2652,1,1,1,11,1,0,0,1,0,13,0,0
14,5,2653,2,2,2,11,3,0,0,1,0,65,0,0
49,2,2654,1,1,1,6,1,0,0,1,0,3,0,1
27,3,2655,1,1,0,0,0,0,1,1,0,0,0,0
21,2,2656,1,1,0,4,3,0,1,1,0,0,0,0
14,2,2657,5,5,2,0,4,0,1,1,0,6,0,0
27,2,2222,1,1,0,6,3,0,0,1,0,0,0,0
30,2,2658,0,0,1,7,1,0,0,1,0,17,10,1
27,2,2659,1,1,2,5,0,0,1,1,0,14,0,0
24,4,2660,5,5,0,12,3,0,0,1,0,0,0,0
12,3,2661,5,5,2,0,4,0,1,1,0,0,0,0
30,2,2662,0,0,2,1,0,0,1,1,0,16,0,0
22,2,2663,5,5,0,4,3,0,0,1,0,7,0,0
8,2,2664,1,1,0,4,0,1,0,1,0,0,0,0
42,2,2665,0,0,1,10,1,0,0,1,0,43,0,1
6,0,2666,9,9,1,3,1,1,0,1,3,8,4,1
51,2,2667,0,0,0,5,3,0,0,1,0,0,0,0
37,1,2668,1,1,2,7,0,0,0,1,0,20,0,0
18,2,2669,1,1,4,0,0,0,1,1,0,0,0,0
13,2,2670,1,1,2,4,0,0,0,1,0,8,35,0
19,2,2671,5,5,1,3,1,0,0,1,0,34,0,0
43,2,2672,5,5,1,5,1,0,0,1,0,3,0,1
8,2,2673,1,1,0,5,3,1,1,1,0,0,0,0
16,3,2674,3,3,2,12,0,0,0,1,0,8,0,1
43,2,2675,11,11,0,2,0,1,0,1,18,0,0,0
17,2,2676,6,6,6,0,4,0,1,1,0,6,0,0
10,2,2677,5,5,1,5,1,0,0,1,0,4,0,0
22,2,1784,5,5,0,5,0,0,1,1,0,4,0,0
37,0,2678,3,3,0,3,0,0,1,1,0,4,11,0
29,6,1073,5,5,2,9,0,0,0,1,0,8,0,0
45,2,2679,5,5,6,0,0,0,1,1,0,0,1,0
42,2,2680,1,1,2,0,0,0,1,1,0,0,0,0
14,2,2681,1,1,2,6,0,0,0,21,0,16,0,0
43,2,2682,1,1,6,5,0,0,1,1,0,7,0,0
4,2,2683,0,0,1,3,1,0,0,1,0,0,4,0
14,2,2684,1,1,2,9,4,1,1,1,0,0,0,0
33,6,2685,10,10,1,3,1,0,0,1,12,8,0,1
51,2,2686,0,0,0,0,0,0,0,1,0,3,0,0
18,2,2687,2,2,0,4,4,3,0,1,0,0,0,0
35,2,2688,0,0,1,3,1,0,0,1,0,14,0,0
33,2,2689,0,0,1,3,1,0,0,1,0,0,0,1
41,2,2690,2,2,0,4,3,1,1,1,0,13,0,0
18,2,2691,5,5,1,3,1,0,0,1,0,8,0,0
39,2,2692,3,3,0,3,3,0,0,1,0,9,0,0
15,2,2693,6,6,1,0,2,0,1,1,0,0,0,0
32,2,2694,12,12,0,5,3,0,0,1,0,33,0,0
33,0,413,3,3,4,3,0,0,0,1,0,14,0,0
29,2,2695,1,1,6,4,4,1,1,1,0,6,0,0
30,2,2696,1,1,2,4,4,0,1,1,0,6,0,0
10,2,2697,0,0,0,0,0,0,1,1,0,0,0,0
3,1,2698,5,5,1,8,1,0,0,1,0,4,0,0
3,2,2699,1,1,6,4,4,1,1,1,0,9,0,0
13,2,2700,1,1,1,5,2,0,1,4,0,9,0,0
27,2,2701,5,5,0,0,0,0,0,1,43,27,0,0
37,2,2265,0,0,0,5,3,0,0,1,0,0,0,0
1,2,2569,11,11,1,7,1,0,0,1,0,48,5,0
35,2,2702,2,2,1,6,1,0,0,1,0,4,0,0
30,2,2703,13,13,1,9,1,0,0,1,0,0,5,1
30,2,2704,3,3,0,3,0,0,1,1,0,0,0,0
8,2,950,1,1,0,4,0,0,1,1,0,0,0,0
12,3,2705,0,0,1,1,1,0,0,1,0,0,0,0
24,2,2706,5,5,0,9,3,0,0,1,0,17,0,0
24,2,2707,12,12,2,6,3,0,0,1,0,0,0,0
32,4,2708,15,15,0,3,3,0,0,1,0,6,0,0
0,2,2709,0,0,1,3,1,1,0,1,0,6,0,0
2,2,2710,1,1,1,1,2,0,1,1,0,16,0,0
18,0,2711,1,1,1,6,1,0,0,1,0,0,0,0
11,2,2712,5,5,0,9,0,0,0,1,0,0,0,0
17,1,2713,0,0,1,1,1,0,0,1,0,0,0,1
35,2,2714,3,3,1,3,1,0,0,1,0,8,0,1
58,4,2715,1,1,1,1,1,0,0,1,0,16,0,0
0,2,2716,5,5,1,1,1,0,0,1,0,17,0,0
28,1,2717,5,5,1,5,1,0,0,1,0,8,0,1
50,6,2718,10,10,1,3,1,0,0,1,12,4,0,1
31,2,2719,0,0,0,0,0,2,1,1,0,0,29,0
41,2,2720,2,2,0,5,3,0,1,1,0,9,0,0
13,2,2721,1,1,2,6,0,0,0,1,0,0,0,0
62,1,2722,5,5,1,4,2,0,1,1,0,12,0,0
4,2,2723,12,12,2,5,0,0,1,1,0,0,0,0
2,2,2724,4,4,1,6,1,0,0,1,0,0,0,0
29,2,2725,10,10,0,3,0,0,0,2,0,0,0,1
23,4,2726,10,10,2,3,4,1,1,1,44,0,0,0
39,0,2727,0,0,1,0,1,1,0,1,0,0,0,0
30,4,2728,5,5,1,4,1,0,0,1,17,0,0,1
5,6,2729,1,1,1,5,1,0,0,8,0,8,0,1
1,2,2730,5,5,1,5,1,0,0,1,0,3,0,1
25,2,2731,0,0,1,3,1,0,0,1,0,4,0,0
51,5,2447,1,1,0,11,4,1,1,1,0,0,0,0
35,2,2732,5,5,1,1,1,0,0,1,0,8,0,1
26,2,2733,5,5,0,4,3,0,1,1,0,48,0,0
5,2,2734,6,6,1,8,1,0,0,1,0,0,0,0
22,0,2735,5,5,0,3,3,0,1,1,0,9,0,0
17,1,2736,1,1,1,5,2,0,1,1,0,6,0,0
4,2,2737,1,1,4,5,5,0,1,1,0,0,0,0
37,2,2738,5,5,0,3,0,0,0,1,0,0,0,0
39,2,2739,7,7,0,4,4,1,1,1,0,0,0,0
34,5,1863,1,1,1,11,1,0,0,1,0,0,0,0
4,5,2740,2,2,2,11,4,0,1,1,0,18,10,0
41,5,1615,12,12,0,11,3,0,0,1,0,0,0,0
13,1,2741,10,10,0,3,0,0,0,1,45,3,0,1
33,2,2511,3,3,1,5,1,0,0,1,0,0,0,1
29,2,2742,13,13,0,9,0,0,1,1,0,0,25,0
15,2,2743,15,15,0,2,4,0,0,1,0,15,0,0
18,2,2744,0,0,1,3,1,0,0,1,0,16,0,0
31,2,2745,5,5,1,5,2,0,1,1,0,13,0,0
10,2,2746,1,1,2,9,4,0,0,1,0,0,0,0
10,2,2747,5,5,1,2,1,0,0,1,0,0,0,0
20,1,2748,8,8,2,4,4,0,1,1,0,0,0,0
15,1,2749,0,0,0,3,3,0,0,1,0,6,0,0
4,2,2750,1,1,0,2,3,1,0,1,0,0,0,0
16,1,2751,4,4,1,6,1,0,0,1,0,0,0,0
33,4,1222,1,1,1,12,1,0,0,1,0,8,0,1
34,1,2752,0,0,1,6,1,0,0,1,0,0,0,0
30,0,2753,3,3,2,3,4,0,1,1,0,7,0,0
2,3,2754,6,6,1,0,2,0,1,8,0,37,0,1
31,2,2755,1,1,0,12,5,1,0,1,0,0,0,0
15,2,2756,11,11,0,6,0,0,0,1,0,0,5,0
20,2,2757,2,2,1,6,1,0,0,1,0,3,0,0
8,2,2758,8,8,1,2,1,0,0,1,0,0,0,0
24,2,2759,2,2,0,4,5,0,0,1,0,0,0,0
8,2,1491,1,1,0,2,5,0,0,1,0,0,0,0
4,2,2760,5,5,4,0,0,0,1,1,0,0,0,0
3,2,1707,0,0,1,1,1,1,0,1,0,0,0,0
23,2,2761,3,3,2,1,0,0,1,1,0,4,0,1
46,2,2762,14,14,6,6,4,1,0,1,0,33,0,0
55,5,2763,1,1,6,11,4,0,1,1,0,0,0,0
0,2,2764,1,1,1,6,1,0,0,12,0,4,0,1
21,3,2765,1,1,5,5,2,0,1,1,0,0,0,0
14,4,2766,0,0,2,3,4,0,1,1,0,0,0,0
35,2,2767,1,1,1,0,1,0,0,1,0,3,0,0
13,2,2768,1,1,3,4,3,0,1,1,0,0,0,0
53,2,2769,5,5,4,0,3,0,1,1,0,0,7,0
20,2,2770,10,10,1,1,1,0,0,1,0,2,0,0
26,2,2771,1,1,0,3,0,0,1,1,0,0,0,0
25,2,2772,0,0,1,1,1,0,0,1,0,3,0,1
23,2,2773,5,5,4,0,4,0,1,1,0,69,0,0
34,2,2774,1,1,1,9,1,0,0,1,0,0,0,1
45,2,2775,12,12,4,4,0,0,1,1,0,7,0,0
31,4,1480,3,3,0,3,3,2,0,1,0,0,21,0
24,2,2776,1,1,2,10,4,0,1,1,0,6,11,0
33,2,2777,1,1,1,7,1,0,0,1,0,17,14,1
38,6,2778,0,0,1,1,1,0,0,1,28,35,0,1
