448,825,99,99,1,0,1,1,1,1
448,821,46,46,1,0,1,1,180,1
448,818,44,44,9,1,1,10,52,1
448,829,57,57,9,0,1,1,1,1
448,822,1,1,14,1,1,12,5995,1
448,808,81,81,6,1,1,0,1783,1
448,828,7,7,6,0,1,0,33,1
448,395,12,12,1,1,1,0,339,1
448,828,69,69,13,1,1,0,127,1
448,742,13,13,9,1,1,12,52,1
448,804,31,31,1,1,0,0,5996,1
448,591,16,16,1,0,1,6,4853,1
448,826,8,8,2,1,1,12,182,1
448,798,139,139,1,1,1,0,448,1
448,789,32,32,5,0,1,1,430,1
448,328,10,10,1,1,1,0,1,1
448,796,31,31,30,1,1,12,5997,1
448,816,9,9,1,1,1,7,5998,1
448,667,15,15,9,0,1,1,1,1
448,830,1,1,14,1,1,0,6,1
448,408,36,36,18,0,1,1,1,1
448,840,44,44,9,1,1,12,5999,1
448,820,59,59,1,0,1,1,1,1
448,816,4,4,0,1,1,26,6000,1
448,520,12,12,1,1,1,0,52,1
448,838,61,61,2,1,1,0,6001,1
448,395,31,31,2,1,1,0,6002,1
448,824,6,6,1,1,1,0,6003,1
448,831,68,68,0,0,1,1,28,1
448,727,20,20,2,1,1,7,6004,1
448,787,12,12,1,0,1,1,1,1
448,828,68,68,17,1,1,18,52,1
448,841,34,34,6,0,0,6,6005,1
448,653,59,59,25,0,1,0,66,1
448,818,36,36,9,0,1,7,959,1
448,828,12,12,2,0,1,1,4358,1
448,798,31,31,1,0,1,15,6006,1
448,802,68,68,20,0,1,0,6007,1
448,796,74,74,1,1,1,26,1612,1
448,785,23,23,1,0,1,1,1,1
448,815,139,139,2,1,1,0,6008,1
448,815,139,139,1,1,1,0,6008,1
448,668,175,175,5,0,1,1,1,1
448,395,40,40,1,1,1,5,6009,1
448,848,4,4,1,0,1,0,608,1
448,848,146,146,5,1,1,12,6010,1
448,750,0,0,12,0,1,1,92,1
448,709,42,42,1,0,1,1,1,1
448,834,16,16,1,0,1,1,1,1
448,853,4,4,9,0,1,1,1,1
448,841,0,0,2,0,1,1,6,1
448,798,39,39,8,1,1,12,967,1
448,789,51,51,14,0,1,15,1,1
448,395,4,4,5,0,1,1,1120,1
448,828,61,61,6,0,1,1,5834,1
448,848,11,11,5,1,1,6,6011,1
448,853,3,3,7,1,1,18,6012,1
448,830,4,4,84,1,1,0,6013,1
448,817,99,99,6,1,1,5,1048,1
448,853,33,33,5,0,1,1,1,1
448,822,15,15,36,1,1,0,16,1
448,750,16,16,11,1,1,5,690,1
448,825,13,13,8,0,1,6,3812,1
448,679,38,38,1,0,1,0,6014,1
448,829,228,228,1,4,3,0,6015,1
449,409,10,10,2,1,1,0,6016,0
449,779,9,9,33,1,1,13,639,0
449,818,3,3,2,1,1,13,3499,0
449,395,78,78,2,2,1,15,92,0
449,643,15,15,9,0,1,13,252,0
449,808,12,12,8,1,1,21,1,0
449,796,0,0,0,1,1,2,6017,0
449,818,15,15,5,1,0,18,6018,0
449,828,81,81,0,1,1,0,40,0
449,848,35,35,6,1,1,0,7,2
449,784,10,10,1,0,2,6,11,3
449,838,11,11,5,0,1,1,11,3
449,253,31,31,8,1,1,6,11,3
449,740,44,44,11,1,1,0,11,3
449,830,68,68,9,1,1,0,11,3
449,740,145,145,11,1,0,0,92,3
449,823,145,145,2,0,1,13,11,3
449,740,57,57,7,1,0,11,11,3
449,725,57,57,13,1,0,5,11,3
449,832,34,34,13,1,1,7,11,3
449,798,145,145,34,1,1,0,11,3
449,789,8,8,6,1,1,0,11,3
449,852,23,23,9,0,1,0,11,3
449,464,3,3,2,1,0,11,74,1
449,614,12,12,1,1,0,5,33,1
449,853,139,139,1,1,0,2,2027,1
449,395,23,23,8,2,1,0,40,1
449,820,6,6,5,1,1,7,45,1
449,841,11,11,1,0,1,0,6019,1
449,824,19,19,11,2,1,12,6020,1
449,831,9,9,5,0,1,1,1,1
449,834,145,145,8,0,1,13,1,1
449,817,20,20,5,1,1,12,155,1
449,808,13,13,6,0,0,6,6021,1
449,750,39,39,8,1,1,7,247,1
449,856,15,15,7,1,1,0,624,1
450,742,31,31,30,1,1,0,611,1
451,751,10,10,5,0,1,1,11,3
452,857,34,34,35,1,1,0,5414,1
452,655,31,31,1,0,0,6,6022,1
453,816,34,34,6,0,1,1,127,0
453,816,88,88,5,0,1,0,796,0
453,823,12,12,1,0,1,0,127,0
453,852,9,9,9,0,1,0,5259,0
453,830,86,86,9,0,1,0,33,0
453,858,4,4,9,0,1,0,91,0
453,804,7,7,11,0,1,1,1020,0
453,783,28,28,0,1,1,5,1389,0
453,852,32,32,2,1,1,12,6023,0
453,756,9,9,7,0,1,0,6024,0
453,834,12,12,2,1,1,12,83,0
453,856,7,7,7,0,1,0,3434,0
453,819,59,59,11,1,1,13,6025,0
453,853,57,57,1,1,1,15,50,0
453,823,68,68,1,0,0,1,6026,0
453,840,90,90,11,0,1,0,6027,0
453,816,42,42,1,1,1,5,40,0
453,727,4,4,0,1,1,12,59,0
453,853,133,133,6,1,1,0,1718,0
453,821,66,66,29,1,1,12,2138,0
453,314,83,83,0,1,1,5,932,0
453,834,78,78,5,0,1,1,46,0
453,851,4,4,6,0,1,1,1,0
453,815,62,62,0,1,1,5,156,0
453,776,133,133,2,0,1,1,63,0
453,853,20,20,13,1,1,0,601,0
453,395,12,12,5,0,1,0,59,0
453,660,41,41,1,0,0,8,4779,0
453,823,4,4,2,0,0,6,483,0
453,740,141,141,1,0,1,0,50,0
453,755,20,20,13,0,1,5,817,0
453,822,18,18,6,1,1,0,17,0
453,824,41,41,1,0,1,6,383,0
453,467,33,33,5,1,1,5,37,0
453,577,11,11,5,0,1,1,624,0
453,827,18,18,1,1,1,14,122,0
453,856,12,12,1,0,1,1,1,0
453,856,3,3,9,1,1,0,794,0
453,834,23,23,20,1,1,0,1391,0
453,734,48,48,1,0,1,1,1272,0
453,784,15,15,1,1,1,7,252,0
453,824,49,49,0,0,0,1,466,0
453,822,58,58,1,1,1,0,1146,0
453,821,133,133,46,0,1,0,71,0
453,858,32,32,1,1,1,2,40,0
453,829,51,51,6,1,1,7,66,0
453,789,36,36,1,1,0,5,672,0
453,398,116,116,0,0,0,8,6028,0
453,394,48,48,1,1,1,5,71,0
453,621,46,46,8,0,1,0,6029,0
453,834,36,36,1,0,1,5,46,0
453,852,14,14,1,0,1,15,57,0
453,815,9,9,9,1,1,12,59,0
453,815,31,31,11,1,1,15,4525,0
453,858,69,69,13,1,1,5,1,0
453,840,0,0,1,0,0,5,40,0
453,859,10,10,1,0,1,26,435,0
453,211,0,0,10,0,1,0,111,0
453,755,42,42,1,0,1,1,6030,0
453,740,24,24,6,0,0,0,28,0
453,827,6,6,1,0,1,1,6031,0
453,394,39,39,1,0,1,1,52,0
453,818,31,31,20,1,1,0,202,0
453,394,3,3,1,0,1,0,6032,0
453,853,8,8,2,0,1,1,672,0
453,851,41,41,2,0,1,0,1158,0
453,678,0,0,21,1,1,0,568,0
453,804,38,38,6,1,1,0,28,0
453,750,44,44,9,1,1,12,6033,0
453,820,74,74,6,0,0,8,17,0
453,834,31,31,8,1,1,0,239,0
453,829,15,15,2,0,0,3,1325,0
453,827,20,20,2,1,1,5,251,0
453,815,31,31,44,0,1,0,296,0
453,834,10,10,2,0,1,0,558,0
453,831,77,77,19,0,1,0,129,0
453,759,48,48,14,1,1,5,6034,0
453,796,70,70,15,1,1,0,5561,0
453,719,96,96,11,1,1,0,399,0
453,827,20,20,2,1,1,5,3432,0
453,851,75,75,6,0,1,0,6035,0
453,740,68,68,2,1,1,12,1467,0
453,853,106,106,11,1,1,7,6036,0
453,793,23,23,8,1,1,12,6037,0
453,731,44,44,1,0,0,5,18,0
453,838,1,1,14,1,1,0,296,0
453,858,46,46,8,1,1,0,6038,0
453,853,75,75,2,1,1,14,153,0
453,746,39,39,8,0,1,18,2194,0
453,832,4,4,18,1,1,12,471,0
453,856,64,64,2,1,1,0,17,0
453,852,34,34,1,1,1,8,234,0
453,820,68,68,1,0,1,0,254,0
453,750,21,21,0,0,0,1,3499,0
453,394,41,41,9,0,1,1,3730,0
453,834,7,7,7,1,1,2,6039,0
453,394,11,11,5,1,1,5,229,0
453,819,3,3,9,0,0,0,6040,0
453,755,59,59,11,0,1,0,54,0
453,236,6,6,5,1,1,5,17,0
453,714,6,6,1,1,1,12,916,0
453,740,31,31,1,0,1,1,18,0
453,826,18,18,6,1,1,5,2004,0
453,521,31,31,21,0,1,0,33,0
453,395,8,8,0,1,1,5,827,0
453,831,23,23,5,0,1,1,909,0
453,853,0,0,0,1,1,11,0,0
453,429,77,77,1,0,1,0,29,0
453,728,135,135,2,1,1,12,2598,0
453,789,44,44,8,1,1,0,44,0
453,848,23,23,11,0,1,5,6041,0
453,838,8,8,1,1,1,5,339,0
453,853,1,1,1,1,1,0,46,0
453,728,9,9,9,0,0,7,4441,0
453,838,0,0,9,1,1,12,6042,0
453,820,14,14,2,1,1,5,52,0
453,856,146,146,5,1,1,6,11,2
453,823,19,19,5,1,1,5,11,2
453,636,47,47,0,0,1,1,7,2
453,585,65,65,1,0,1,0,11,2
453,711,1,1,1,1,1,12,11,2
453,784,20,20,1,0,0,6,11,2
453,804,60,60,1,1,0,0,11,2
453,274,0,0,1,0,1,12,11,2
453,796,19,19,9,1,0,5,11,2
453,742,0,0,0,1,0,7,11,2
453,731,18,18,6,2,5,13,11,2
453,607,85,85,1,1,1,21,7,2
453,851,147,147,7,0,1,1,7,2
453,820,10,10,1,0,1,5,7,2
453,829,62,62,6,1,1,0,11,2
453,841,1,1,14,0,1,5,7,2
453,851,120,120,9,0,1,1,7,2
453,820,12,12,1,0,1,1,7,2
453,856,20,20,5,1,1,0,7,2
453,817,147,147,1,1,1,0,7,2
453,757,12,12,1,1,1,0,11,2
453,852,147,147,11,1,1,5,7,2
453,759,64,64,6,1,1,0,7,2
453,759,6,6,5,1,1,12,11,2
453,808,120,120,8,0,1,5,7,2
453,211,1,1,1,0,1,1,7,2
453,816,147,147,1,1,1,7,11,2
453,815,40,40,8,1,0,12,7,3
453,830,81,81,1,1,0,7,11,3
453,398,15,15,13,1,0,0,11,3
453,825,44,44,1,1,1,7,11,3
453,667,60,60,11,0,1,1,11,3
453,654,21,21,2,1,0,8,11,3
453,395,23,23,17,0,1,1,11,3
453,840,32,32,5,0,1,15,11,3
453,801,31,31,1,0,1,1,11,3
453,834,196,196,3,1,0,0,11,3
453,394,4,4,9,0,1,1,11,3
453,209,46,46,8,1,1,5,11,3
453,785,39,39,8,1,0,0,11,3
453,603,12,12,1,0,1,15,11,3
453,815,3,3,1,1,0,5,11,3
453,856,256,256,1,1,1,7,11,3
453,394,31,31,1,0,1,0,11,3
453,834,12,12,22,1,1,6,11,3
453,851,41,41,2,1,1,0,11,3
453,789,12,12,1,1,1,12,11,3
453,14,12,12,1,1,1,0,11,3
453,829,12,12,1,0,1,15,11,3
453,838,40,40,9,1,1,7,11,3
453,799,12,12,1,0,1,1,11,3
453,825,12,12,2,0,1,15,11,3
453,753,12,12,1,1,0,7,11,3
453,826,23,23,17,1,1,8,11,3
453,394,31,31,22,0,0,5,11,3
453,824,145,145,2,0,1,15,11,3
453,750,60,60,11,1,1,15,11,3
453,859,17,17,6,1,0,8,17,3
453,708,46,46,1,0,1,1,11,3
453,328,44,44,9,1,1,6,11,3
453,832,49,49,0,1,1,0,11,3
453,566,3,3,1,1,1,0,6043,3
453,825,20,20,2,0,1,1,11,3
453,816,7,7,2,1,1,12,11,3
453,831,20,20,1,1,1,12,11,3
453,786,32,32,1,0,1,1,11,3
453,618,5,5,1,0,1,1,11,3
453,719,51,51,1,1,1,0,11,3
453,823,31,31,1,1,1,6,11,3
453,838,6,6,5,0,1,1,11,3
453,796,74,74,6,1,1,0,11,3
453,820,52,52,1,1,1,7,11,3
453,830,46,46,8,0,1,0,11,3
453,736,31,31,23,1,1,7,11,3
453,753,49,49,0,1,1,7,11,3
453,852,10,10,11,0,1,1,11,3
453,759,50,50,9,1,0,8,71,3
453,796,46,46,1,0,1,1,11,3
453,740,68,68,5,0,1,15,11,3
453,759,20,20,1,1,1,15,11,3
453,851,12,12,14,1,1,0,11,3
453,785,0,0,0,1,1,6,11,3
453,749,10,10,1,0,1,5,1209,3
453,740,65,65,5,1,1,6,11,3
453,783,39,39,6,1,0,2,11,3
453,853,44,44,6,1,1,0,11,3
453,851,12,12,1,0,0,15,11,3
453,820,99,99,1,0,1,1,252,3
453,395,20,20,9,1,1,5,11,3
